date,month,year,timeofday,country,state,type,duration
19445,5,2001,night,gb,,triangle,300
19445,5,2001,night,us,az,oval,3600
19445,5,2001,night,us,md,light,900
19445,5,2001,night,us,in,light,21600
19445,5,2001,night,us,wa,formation,300
19810,5,2002,night,us,az,diamond,10
19810,5,2002,morning,gb,,circle,10
19810,5,2002,night,us,ca,light,10
19810,5,2002,night,us,ca,sphere,5
20175,5,2003,night,us,mo,unknown,10
20175,5,2003,morning,us,ca,egg,1200
20175,5,2003,afternoon,us,ca,disk,60
20175,5,2003,night,us,az,cigar,600
20175,5,2003,night,us,wa,triangle,15
20175,5,2003,night,us,wi,circle,2
20175,5,2003,night,gb,,light,30
20541,5,2004,night,ca,on,other,10
20541,5,2004,afternoon,ca,on,sphere,360
20541,5,2004,afternoon,ca,on,sphere,360
20541,5,2004,afternoon,us,or,unknown,300
20541,5,2004,night,us,ca,other,240
20541,5,2004,night,us,fl,oval,300
20541,5,2004,night,us,nc,sphere,180
20541,5,2004,night,us,ma,light,300
20541,5,2004,night,us,nm,light,900
20541,5,2004,night,ca,ab,light,600
20541,5,2004,night,us,il,circle,2
20906,5,2005,afternoon,us,co,disk,60
20906,5,2005,afternoon,us,ny,formation,5
20906,5,2005,night,us,fl,circle,120
20906,5,2005,night,us,ok,triangle,240
20906,5,2005,night,us,va,fireball,30
20906,5,2005,night,us,wa,triangle,60
21271,5,2006,night,us,ar,oval,3600
21271,5,2006,night,us,oh,unknown,300
21271,5,2006,afternoon,us,az,circle,180
21271,5,2006,night,us,il,light,30
21271,5,2006,night,us,va,changing,20
21271,5,2006,night,us,ma,triangle,1200
21271,5,2006,night,us,tx,unknown,10
21271,5,2006,night,us,ma,other,1800
21636,5,2007,night,ca,bc,unknown,600
21636,5,2007,night,us,mn,disk,7200
21636,5,2007,afternoon,us,fl,teardrop,20
21636,5,2007,night,us,tx,light,2700
21636,5,2007,night,us,ca,circle,180
21636,5,2007,night,us,ca,fireball,900
22002,5,2008,morning,us,tx,rectangle,60
22002,5,2008,night,us,nh,sphere,1200
22002,5,2008,night,us,va,sphere,180
22002,5,2008,night,us,wa,light,15
22367,5,2009,night,us,fl,oval,600
22367,5,2009,night,us,co,circle,5
22367,5,2009,morning,us,nc,oval,20
22367,5,2009,night,us,sc,light,20
22367,5,2009,night,us,az,light,10
22367,5,2009,night,us,ca,light,45
22367,5,2009,night,us,sc,circle,60
22367,5,2009,night,us,sc,circle,60
22367,5,2009,night,us,sc,circle,1800
22367,5,2009,night,us,sc,other,900
22367,5,2009,night,us,sc,unknown,2700
22367,5,2009,night,us,sc,sphere,180
22367,5,2009,night,us,tx,triangle,30
22367,5,2009,night,us,dc,fireball,240
22732,5,2010,night,us,co,unknown,240
22732,5,2010,night,us,az,disk,600
22732,5,2010,afternoon,us,ca,circle,120
22732,5,2010,night,us,or,other,10800
22732,5,2010,night,us,ca,light,2700
22732,5,2010,night,us,il,fireball,15
22732,5,2010,night,us,ca,light,600
22732,5,2010,night,us,mn,light,3600
22732,5,2010,night,us,ar,light,20
22732,5,2010,night,us,az,light,1500
23097,5,2011,afternoon,us,mn,changing,18000
23097,5,2011,afternoon,us,wa,unknown,1200
23097,5,2011,night,us,co,cigar,45
23097,5,2011,night,us,wv,circle,60
23097,5,2011,night,us,il,circle,1200
23097,5,2011,night,us,wa,circle,600
23463,5,2012,night,us,mo,fireball,60
23463,5,2012,morning,us,nv,oval,15
23463,5,2012,afternoon,us,il,light,600
23463,5,2012,night,us,or,oval,240
23463,5,2012,night,us,ca,other,30
23463,5,2012,night,us,hi,egg,420
23463,5,2012,night,us,il,fireball,45
23463,5,2012,night,us,or,light,240
23463,5,2012,night,us,wi,light,90
23463,5,2012,night,us,mi,sphere,300
23463,5,2012,night,us,nh,disk,120
23463,5,2012,night,us,ny,light,900
23463,5,2012,night,us,mi,light,300
23463,5,2012,night,us,oh,light,120
23828,5,2013,night,us,va,other,4
23828,5,2013,night,us,ny,light,1
23828,5,2013,night,us,mi,fireball,120
23828,5,2013,morning,us,nj,light,10
23828,5,2013,morning,us,nj,other,120
23828,5,2013,morning,us,ky,fireball,600
23828,5,2013,afternoon,us,az,disk,30
23828,5,2013,night,us,ga,sphere,300
23828,5,2013,night,us,ca,circle,15
23828,5,2013,night,us,fl,circle,60
23828,5,2013,night,us,ct,fireball,180
23828,5,2013,night,us,pa,unknown,480
23828,5,2013,night,us,ct,fireball,420
23828,5,2013,night,us,co,fireball,120
23828,5,2013,night,us,ny,other,120
23828,5,2013,night,us,va,circle,120
23828,5,2013,night,us,tx,light,10
23828,5,2013,night,ca,on,light,120
10680,5,1977,night,us,id,disk,1200
10680,5,1977,night,us,id,disk,1200
10680,5,1977,night,us,ca,cigar,2
12506,5,1982,afternoon,us,or,formation,180
12871,5,1983,night,us,ca,disk,600
14332,5,1987,night,us,ny,chevron,600
14332,5,1987,night,us,ky,circle,300
15428,5,1990,afternoon,us,nm,triangle,7200
17254,5,1995,afternoon,us,nm,unknown,120
17254,5,1995,night,us,wa,unknown,2
17254,5,1995,night,us,or,unknown,45
17620,5,1996,night,us,ut,cylinder,2
17985,5,1997,night,us,ny,light,172800
17985,5,1997,night,us,ny,light,14400
18350,5,1998,night,us,wa,rectangle,60
18350,5,1998,night,us,nm,fireball,420
18350,5,1998,night,us,ga,changing,300
18350,5,1998,night,us,fl,flash,2
18715,5,1999,night,us,ca,unknown,8
19081,5,2000,night,us,ca,formation,30
19081,5,2000,morning,ca,sa,teardrop,60
19081,5,2000,afternoon,us,ca,egg,60
19081,5,2000,night,us,nm,light,7200
19081,5,2000,night,us,tx,changing,600
19081,5,2000,night,us,tx,unknown,600
19081,5,2000,night,us,fl,fireball,60
19081,5,2000,night,us,ca,triangle,10
19446,5,2001,night,us,ca,light,10
19446,5,2001,afternoon,us,oh,chevron,60
19446,5,2001,night,us,il,light,60
19446,5,2001,night,us,il,oval,6
19811,5,2002,night,us,ks,triangle,300
19811,5,2002,afternoon,us,ca,disk,45
19811,5,2002,night,us,ca,unknown,20
19811,5,2002,night,us,ca,changing,120
19811,5,2002,night,us,ar,circle,10
19811,5,2002,night,us,ma,disk,300
20176,5,2003,afternoon,us,ga,cylinder,10
20176,5,2003,afternoon,au,,triangle,20
20176,5,2003,night,us,id,triangle,10
20542,5,2004,night,us,ca,formation,30
20542,5,2004,morning,us,ak,sphere,20
20542,5,2004,afternoon,us,ok,changing,30
20542,5,2004,afternoon,us,az,light,900
20542,5,2004,night,us,ny,circle,120
20542,5,2004,night,us,az,light,5
20542,5,2004,night,us,az,fireball,2
20542,5,2004,night,us,pa,light,5
20542,5,2004,night,us,mn,light,5
20907,5,2005,night,us,in,light,1200
20907,5,2005,night,ca,bc,unknown,600
20907,5,2005,morning,us,ca,disk,300
20907,5,2005,afternoon,us,nj,sphere,120
20907,5,2005,afternoon,us,ny,sphere,300
20907,5,2005,night,us,sd,light,4.5
20907,5,2005,night,us,ca,triangle,1200
20907,5,2005,night,us,ca,light,20
20907,5,2005,night,us,nc,triangle,600
21272,5,2006,night,ca,on,triangle,5
21272,5,2006,morning,us,pa,light,60
21272,5,2006,morning,us,nf,unknown,180
21272,5,2006,morning,us,oh,triangle,3
21272,5,2006,afternoon,ca,qc,sphere,12600
21272,5,2006,afternoon,us,pa,circle,120
21272,5,2006,night,us,ca,oval,15
21272,5,2006,night,us,tn,flash,1
21272,5,2006,night,us,fl,light,1
21272,5,2006,night,us,tx,sphere,60
21272,5,2006,night,us,ma,flash,1200
21637,5,2007,night,ca,bc,triangle,60
21637,5,2007,night,us,ma,triangle,180
21637,5,2007,night,us,in,circle,120
21637,5,2007,morning,us,nm,sphere,7200
21637,5,2007,morning,us,ny,circle,10
21637,5,2007,morning,us,ca,changing,240
21637,5,2007,afternoon,us,or,circle,1200
21637,5,2007,night,us,fl,triangle,900
21637,5,2007,night,us,hi,flash,600
21637,5,2007,night,us,hi,flash,10
22003,5,2008,afternoon,us,il,circle,600
22003,5,2008,afternoon,us,tx,disk,180
22003,5,2008,afternoon,us,oh,unknown,300
22003,5,2008,night,us,fl,cigar,240
22003,5,2008,night,us,ct,light,300
22003,5,2008,night,us,mo,light,30
22368,5,2009,night,us,ca,unknown,5
22368,5,2009,night,us,nm,light,2700
22368,5,2009,night,us,az,oval,7200
22368,5,2009,morning,us,az,circle,1200
22368,5,2009,night,us,ut,circle,180
22368,5,2009,night,us,nm,light,60
22368,5,2009,night,us,nm,light,60
22368,5,2009,night,us,tn,circle,180
22368,5,2009,night,us,tn,light,60
22368,5,2009,night,us,ga,circle,90
22368,5,2009,night,us,pa,other,300
22368,5,2009,night,gb,,circle,120
22368,5,2009,night,us,tx,unknown,120
22368,5,2009,night,us,nm,changing,480
22733,5,2010,night,us,mn,sphere,17
22733,5,2010,night,us,ca,triangle,30
22733,5,2010,morning,us,il,cylinder,420
22733,5,2010,night,us,va,circle,600
22733,5,2010,night,us,wi,unknown,45
23098,5,2011,night,us,oh,sphere,180
23098,5,2011,night,us,ca,light,20
23098,5,2011,night,us,md,changing,840
23098,5,2011,night,us,tx,rectangle,300
23098,5,2011,afternoon,us,mo,disk,5
23098,5,2011,afternoon,us,nj,fireball,600
23098,5,2011,night,us,in,fireball,1
23098,5,2011,night,us,mo,fireball,2400
23098,5,2011,night,us,nj,fireball,15
23098,5,2011,night,us,ny,unknown,240
23098,5,2011,night,us,wa,other,180
23098,5,2011,night,us,ny,disk,900
23098,5,2011,night,us,ny,unknown,15
23098,5,2011,night,us,il,changing,240
23098,5,2011,night,us,ma,light,45
23098,5,2011,night,us,ct,unknown,600
23098,5,2011,night,us,md,light,60
23098,5,2011,night,us,az,flash,1
23098,5,2011,night,us,wa,changing,180
23464,5,2012,night,us,oh,light,15
23464,5,2012,night,us,il,light,7200
23464,5,2012,morning,us,al,light,3600
23464,5,2012,morning,us,nm,light,15
23464,5,2012,morning,us,ne,circle,120
23464,5,2012,morning,us,la,circle,60
23464,5,2012,afternoon,us,ma,cigar,60
23464,5,2012,afternoon,us,ky,oval,600
23464,5,2012,afternoon,us,pa,light,180
23464,5,2012,night,us,mo,cylinder,45
23464,5,2012,night,us,az,circle,6
23464,5,2012,night,us,ne,circle,1305
23464,5,2012,night,us,ut,light,1200
23464,5,2012,night,us,md,sphere,900
23464,5,2012,night,us,vt,cylinder,300
23464,5,2012,night,us,ca,changing,900
23464,5,2012,night,us,pa,fireball,120
23464,5,2012,night,us,ny,circle,1500
23464,5,2012,night,us,mt,unknown,1800
23464,5,2012,night,us,nc,light,1
23464,5,2012,night,us,mn,triangle,5400
23829,5,2013,night,us,fl,flash,2700
23829,5,2013,morning,us,ga,triangle,2700
23829,5,2013,afternoon,us,ca,light,1200
23829,5,2013,night,us,ga,fireball,900
23829,5,2013,night,us,ga,fireball,900
23829,5,2013,night,us,mi,fireball,300
23829,5,2013,night,us,wi,other,1200
23829,5,2013,night,us,tn,light,50
7028,5,1967,night,us,tx,light,3600
8489,5,1971,night,us,ca,sphere,900
10316,5,1976,night,us,ca,light,360
10681,5,1977,night,us,ny,cigar,45
11046,5,1978,night,us,pa,fireball,15
15429,5,1990,night,us,oh,fireball,900
16525,5,1993,night,us,wa,fireball,2
17255,5,1995,night,us,ca,unknown,20
17255,5,1995,night,us,ca,unknown,4
17255,5,1995,night,us,wa,unknown,4
17621,5,1996,night,us,ca,unknown,300
17621,5,1996,night,us,nd,sphere,600
17986,5,1997,morning,us,pa,oval,900
17986,5,1997,night,us,ny,light,300
18351,5,1998,night,us,oh,triangle,45
18351,5,1998,night,us,nj,sphere,20
18351,5,1998,night,us,tx,disk,7
18351,5,1998,night,us,az,oval,10800
18351,5,1998,night,us,az,cigar,145
18351,5,1998,night,us,az,cigar,150
18716,5,1999,night,us,wa,disk,2
18716,5,1999,night,us,co,triangle,1200
18716,5,1999,night,us,nv,formation,180
18716,5,1999,night,us,wa,sphere,3600
19082,5,2000,night,us,sd,fireball,5
19082,5,2000,night,us,fl,disk,10800
19082,5,2000,afternoon,gb,,formation,3
19082,5,2000,night,us,ca,light,900
19447,5,2001,night,us,va,fireball,10
19447,5,2001,night,us,ca,teardrop,240
19447,5,2001,afternoon,us,nc,sphere,300
19447,5,2001,night,us,ca,changing,900
19447,5,2001,night,us,al,oval,900
19812,5,2002,night,us,az,disk,360
19812,5,2002,night,us,in,light,60
19812,5,2002,night,us,va,other,30
19812,5,2002,night,us,ca,triangle,180
19812,5,2002,night,us,ca,teardrop,240
19812,5,2002,night,us,hi,sphere,10
19812,5,2002,night,ca,pq,sphere,600
20177,5,2003,night,us,ma,cross,600
20177,5,2003,morning,us,ny,sphere,120
20177,5,2003,afternoon,us,mo,cigar,300
20177,5,2003,night,us,tx,light,50
20177,5,2003,night,us,sc,changing,180
20177,5,2003,night,us,tx,light,4
20177,5,2003,night,us,co,light,120
20177,5,2003,night,de,,other,60
20543,5,2004,night,us,ky,light,120
20543,5,2004,afternoon,us,ca,sphere,900
20543,5,2004,night,us,co,triangle,900
20543,5,2004,night,us,nj,light,120
20543,5,2004,night,us,ca,unknown,1845
20543,5,2004,night,us,nv,circle,40
20543,5,2004,night,us,az,light,300
20543,5,2004,night,ca,qc,formation,1200
20908,5,2005,night,us,ca,other,900
20908,5,2005,morning,us,ky,chevron,180
20908,5,2005,morning,us,in,disk,12
20908,5,2005,morning,us,in,disk,12
20908,5,2005,night,us,fl,unknown,15
21273,5,2006,night,us,il,oval,90
21273,5,2006,afternoon,us,ca,sphere,120
21273,5,2006,afternoon,us,in,other,480
21273,5,2006,night,us,il,cigar,120
21273,5,2006,night,us,fl,fireball,60
21273,5,2006,night,us,nc,other,180
21273,5,2006,night,us,ny,flash,4
21273,5,2006,night,ca,on,light,40
21638,5,2007,morning,ca,bc,triangle,180
21638,5,2007,afternoon,us,fl,changing,60
21638,5,2007,night,us,ca,light,30
21638,5,2007,night,us,ma,unknown,1800
21638,5,2007,night,us,fl,sphere,900
21638,5,2007,night,us,ny,light,180
21638,5,2007,night,us,oh,circle,10800
21638,5,2007,night,ca,on,cigar,180
22004,5,2008,night,us,ny,circle,3600
22004,5,2008,night,us,ar,light,300
22004,5,2008,morning,us,dc,other,1800
22004,5,2008,morning,us,ca,sphere,120
22004,5,2008,morning,us,ny,flash,60
22004,5,2008,night,us,mo,cigar,300
22004,5,2008,night,us,tx,sphere,20
22004,5,2008,night,us,ia,unknown,120
22004,5,2008,night,us,tn,formation,900
22369,5,2009,morning,us,wa,disk,120
22369,5,2009,afternoon,us,tn,other,180
22369,5,2009,afternoon,ca,bc,disk,480
22369,5,2009,night,us,tn,disk,120
22369,5,2009,night,us,nc,unknown,2700
22369,5,2009,night,us,tn,light,120
22369,5,2009,night,us,md,disk,50
22734,5,2010,night,us,ca,circle,180
22734,5,2010,morning,us,fl,unknown,180
22734,5,2010,morning,us,ak,unknown,360
22734,5,2010,morning,us,mn,circle,300
22734,5,2010,afternoon,us,oh,chevron,2
22734,5,2010,night,us,nm,formation,300
22734,5,2010,night,us,nm,formation,600
22734,5,2010,night,us,mo,light,14400
22734,5,2010,night,us,fl,sphere,60
22734,5,2010,night,us,or,triangle,180
22734,5,2010,night,us,ne,fireball,300
22734,5,2010,night,us,or,light,300
22734,5,2010,night,us,fl,unknown,240
22734,5,2010,night,us,ia,changing,30
22734,5,2010,night,us,ca,light,120
22734,5,2010,night,us,mn,circle,3600
23099,5,2011,night,us,tx,oval,300
23099,5,2011,night,us,sc,oval,3600
23099,5,2011,night,us,mo,cone,265
23099,5,2011,night,us,ks,light,240
23099,5,2011,afternoon,us,tx,rectangle,180
23099,5,2011,afternoon,us,ca,unknown,480
23099,5,2011,night,us,ct,light,30
23099,5,2011,night,us,fl,circle,120
23099,5,2011,night,us,ia,triangle,9000
23099,5,2011,night,us,ca,light,60
23099,5,2011,night,us,nj,circle,120
23099,5,2011,night,us,ny,formation,300
23099,5,2011,night,us,pa,light,2
23099,5,2011,night,us,sc,light,6
23465,5,2012,night,us,co,light,10
23465,5,2012,night,us,wa,sphere,420
23465,5,2012,morning,us,mo,triangle,45
23465,5,2012,night,us,or,triangle,3
23465,5,2012,night,us,al,unknown,20
23465,5,2012,night,us,fl,triangle,120
23465,5,2012,night,us,sc,fireball,60
23465,5,2012,night,us,mt,sphere,360
23465,5,2012,night,us,va,unknown,20
23465,5,2012,night,us,mt,light,15
23830,5,2013,night,us,wi,circle,300
23830,5,2013,night,us,ca,flash,20
23830,5,2013,morning,us,ca,diamond,300
23830,5,2013,night,us,md,unknown,45
23830,5,2013,night,us,ny,circle,60
23830,5,2013,night,us,nc,unknown,3
23830,5,2013,night,us,mn,disk,3
23830,5,2013,night,us,nc,light,300
23830,5,2013,night,us,md,light,840
23830,5,2013,night,us,ok,triangle,172800
23830,5,2013,night,us,il,light,10
23830,5,2013,night,us,wy,light,10
4107,5,1959,afternoon,us,oh,disk,3600
5203,5,1962,night,us,tx,disk,600
5568,5,1963,afternoon,us,ks,rectangle,60
8125,5,1970,night,ca,on,disk,2700
10317,5,1976,afternoon,us,pa,cigar,660
10682,5,1977,morning,us,oh,disk,3600
13604,5,1985,night,us,ny,rectangle,180
15065,5,1989,afternoon,us,ca,other,180
15065,5,1989,night,us,or,unknown,900
15795,5,1991,morning,us,nm,fireball,15
17256,5,1995,night,us,mn,unknown,6300
17987,5,1997,night,us,nh,unknown,900
17987,5,1997,morning,us,ga,sphere,4
17987,5,1997,night,us,ga,fireball,4
18352,5,1998,night,us,il,cigar,20
18717,5,1999,morning,us,or,unknown,60
18717,5,1999,afternoon,us,tx,sphere,900
18717,5,1999,afternoon,us,ca,circle,300
18717,5,1999,night,us,ca,cigar,600
18717,5,1999,night,us,ny,cylinder,300
18717,5,1999,night,us,ok,changing,18000
19083,5,2000,night,us,az,formation,600
19083,5,2000,night,us,al,oval,5
19083,5,2000,night,us,il,light,6
19448,5,2001,night,us,ca,disk,300
19448,5,2001,afternoon,us,ca,cylinder,180
19448,5,2001,night,us,il,other,2
19448,5,2001,night,us,il,flash,4
19448,5,2001,night,gb,,light,360
19813,5,2002,night,us,ky,triangle,900
19813,5,2002,morning,us,wa,oval,120
19813,5,2002,morning,us,wa,other,20
19813,5,2002,afternoon,ca,on,triangle,20
19813,5,2002,afternoon,us,va,sphere,180
19813,5,2002,afternoon,us,oh,other,120
19813,5,2002,night,us,ok,triangle,180
19813,5,2002,night,us,tn,triangle,300
19813,5,2002,night,us,tn,flash,1
19813,5,2002,night,us,fl,triangle,300
20178,5,2003,night,us,mn,light,30
20178,5,2003,afternoon,us,ca,formation,5
20178,5,2003,night,us,ca,disk,30
20178,5,2003,night,us,ia,light,900
20178,5,2003,night,us,ia,sphere,300
20544,5,2004,night,us,ga,light,1
20544,5,2004,afternoon,us,ca,sphere,1800
20544,5,2004,afternoon,us,ma,disk,60
20544,5,2004,afternoon,us,az,sphere,60
20544,5,2004,afternoon,us,ma,unknown,45
20544,5,2004,night,us,sc,light,60
20544,5,2004,night,us,ca,fireball,1200
20544,5,2004,night,us,ca,flash,3600
20544,5,2004,night,us,az,circle,1200
20909,5,2005,night,us,ca,light,1620
20909,5,2005,night,gb,,changing,180
20909,5,2005,night,ca,on,formation,15
20909,5,2005,morning,us,nv,sphere,21600
20909,5,2005,afternoon,us,nj,changing,120
20909,5,2005,afternoon,us,tx,disk,60
20909,5,2005,night,us,az,other,7200
21274,5,2006,morning,us,tn,disk,10
21274,5,2006,night,us,mo,sphere,600
21639,5,2007,night,gb,,formation,120
21639,5,2007,afternoon,us,az,cylinder,2
21639,5,2007,afternoon,us,ny,unknown,180
21639,5,2007,night,us,or,sphere,1800
21639,5,2007,night,us,nc,sphere,60
21639,5,2007,night,us,az,fireball,300
21639,5,2007,night,us,ca,rectangle,20
21639,5,2007,night,us,nm,disk,2700
21639,5,2007,night,us,nv,sphere,1209600
21639,5,2007,night,us,fl,circle,4
22005,5,2008,night,us,la,light,60
22005,5,2008,night,us,pa,light,60
22005,5,2008,night,us,ca,triangle,60
22005,5,2008,morning,ca,on,oval,25
22005,5,2008,morning,us,ca,disk,1200
22005,5,2008,afternoon,us,wi,other,600
22005,5,2008,night,us,fl,disk,180
22005,5,2008,night,us,tx,sphere,2700
22005,5,2008,night,us,co,cylinder,660
22005,5,2008,night,us,tx,light,8
22005,5,2008,night,us,wa,unknown,300
22005,5,2008,night,us,fl,disk,30
22005,5,2008,night,us,mn,other,180
22370,5,2009,night,us,de,light,240
22370,5,2009,night,us,sc,unknown,10800
22370,5,2009,night,us,ny,unknown,10
22370,5,2009,afternoon,us,in,sphere,300
22370,5,2009,afternoon,us,co,disk,45
22370,5,2009,afternoon,us,ri,chevron,600
22370,5,2009,afternoon,us,pa,oval,120
22370,5,2009,afternoon,us,ks,teardrop,2
22370,5,2009,night,us,va,sphere,2
22370,5,2009,night,us,nj,other,180
22370,5,2009,night,us,ok,circle,600
22370,5,2009,night,us,pa,fireball,120
22370,5,2009,night,us,tx,light,180
22370,5,2009,night,us,il,formation,600
22370,5,2009,night,gb,,circle,1200
22735,5,2010,night,us,ky,unknown,5
22735,5,2010,night,gb,,rectangle,60
22735,5,2010,night,us,ca,changing,600
22735,5,2010,morning,us,ny,circle,7200
22735,5,2010,afternoon,us,wa,rectangle,120
22735,5,2010,afternoon,us,nv,unknown,1800
22735,5,2010,night,us,pa,unknown,600
22735,5,2010,night,us,ut,circle,2700
22735,5,2010,night,us,mi,teardrop,30
23100,5,2011,night,us,az,other,600
23100,5,2011,night,us,co,light,900
23100,5,2011,night,us,co,triangle,600
23100,5,2011,night,us,co,light,300
23100,5,2011,afternoon,us,ca,disk,60
23100,5,2011,night,us,ca,rectangle,1200
23100,5,2011,night,us,ut,fireball,300
23100,5,2011,night,us,tx,unknown,120
23100,5,2011,night,us,tx,light,600
23100,5,2011,night,us,de,light,10
23100,5,2011,night,ca,on,light,7
23466,5,2012,night,us,in,fireball,4
23466,5,2012,night,us,vt,fireball,240
23466,5,2012,night,us,az,unknown,1
23466,5,2012,night,us,ga,cigar,180
23466,5,2012,night,us,ca,light,1800
23466,5,2012,night,us,fl,cylinder,60
23466,5,2012,night,us,pa,fireball,60
23466,5,2012,night,us,sc,changing,600
23466,5,2012,night,us,tx,formation,15
23466,5,2012,night,us,ca,fireball,300
23466,5,2012,night,us,ky,light,360
23831,5,2013,afternoon,us,az,circle,5
23831,5,2013,night,us,ca,cylinder,3
23831,5,2013,night,us,pa,other,240
23831,5,2013,night,us,ma,fireball,3600
23831,5,2013,night,us,ga,circle,60
23831,5,2013,night,us,ca,fireball,300
23831,5,2013,night,us,al,light,1800
23831,5,2013,night,us,nc,light,7200
23831,5,2013,night,us,md,light,240
23831,5,2013,night,us,md,light,60
23831,5,2013,night,ca,on,light,120
23831,5,2013,night,us,md,unknown,120
23831,5,2013,night,us,md,unknown,120
23831,5,2013,night,us,ca,triangle,5
23831,5,2013,night,us,pa,unknown,30
23831,5,2013,night,us,hi,light,15
23831,5,2013,night,us,or,unknown,30
23831,5,2013,night,us,oh,oval,7
23831,5,2013,night,us,wv,triangle,10
6300,5,1965,afternoon,us,ca,disk,3600
12874,5,1983,morning,us,mi,disk,1800
15796,5,1991,afternoon,us,mi,disk,15
16892,5,1994,night,us,wv,disk,120
17257,5,1995,afternoon,us,co,other,30
17988,5,1997,morning,us,az,unknown,4
18353,5,1998,morning,us,az,cone,300
18353,5,1998,night,us,il,disk,600
18353,5,1998,night,us,wa,triangle,60
18718,5,1999,night,us,co,cylinder,600
18718,5,1999,night,us,il,light,120
19084,5,2000,night,us,ma,fireball,1
19449,5,2001,night,us,oh,light,900
19449,5,2001,night,us,az,circle,180
19449,5,2001,night,us,pa,other,5
19814,5,2002,night,ca,bc,flash,2400
19814,5,2002,night,us,pa,light,2400
19814,5,2002,night,us,tx,formation,300
19814,5,2002,night,us,ca,light,1800
19814,5,2002,night,us,mn,light,60
19814,5,2002,night,gb,,light,10
20179,5,2003,night,us,az,formation,600
20179,5,2003,night,us,ut,light,10
20179,5,2003,afternoon,us,or,changing,1800
20179,5,2003,afternoon,us,az,cigar,10
20179,5,2003,afternoon,us,sc,circle,900
20179,5,2003,night,au,,egg,120
20179,5,2003,night,us,oh,light,45
20179,5,2003,night,ca,bc,light,6
20545,5,2004,night,us,az,disk,10
20545,5,2004,night,us,ct,light,45
20545,5,2004,morning,us,ca,oval,300
20545,5,2004,afternoon,us,co,disk,20
20545,5,2004,afternoon,us,nj,oval,60
20545,5,2004,afternoon,us,ca,sphere,60
20545,5,2004,night,us,ca,unknown,120
20545,5,2004,night,us,az,sphere,8
20545,5,2004,night,us,ca,triangle,300
20545,5,2004,night,us,ne,unknown,600
20545,5,2004,night,us,la,circle,90
20545,5,2004,night,us,mo,triangle,30
20545,5,2004,night,us,tn,sphere,1200
20545,5,2004,night,us,tn,sphere,1200
20910,5,2005,night,gb,,unknown,600
20910,5,2005,night,us,tx,light,3600
20910,5,2005,night,us,mi,light,300
20910,5,2005,night,us,sc,light,5
20910,5,2005,night,us,mn,unknown,180
20910,5,2005,night,gb,,oval,6
20910,5,2005,night,us,me,other,45
20910,5,2005,night,us,il,light,5
21275,5,2006,night,us,ca,light,600
21275,5,2006,night,gb,,light,40
21640,5,2007,night,us,mn,sphere,120
21640,5,2007,morning,us,ms,fireball,300
21640,5,2007,afternoon,us,wa,disk,60
21640,5,2007,afternoon,ca,ns,oval,240
21640,5,2007,night,us,oh,circle,900
21640,5,2007,night,us,mi,fireball,300
21640,5,2007,night,us,ky,light,2
21640,5,2007,night,us,mo,egg,3600
21640,5,2007,night,us,mo,unknown,600
21640,5,2007,night,us,mo,disk,1800
22006,5,2008,night,us,de,triangle,5
22006,5,2008,night,us,mn,circle,10
22006,5,2008,night,us,ca,circle,180
22006,5,2008,morning,us,co,triangle,300
22006,5,2008,afternoon,us,fl,other,120
22006,5,2008,afternoon,us,ca,cone,420
22006,5,2008,afternoon,us,nm,light,900
22006,5,2008,night,us,il,other,360
22006,5,2008,night,us,in,light,300
22006,5,2008,night,gb,,circle,6
22006,5,2008,night,us,co,light,10
22006,5,2008,night,us,tx,triangle,180
22371,5,2009,night,us,wa,light,60
22371,5,2009,afternoon,us,ky,sphere,60
22371,5,2009,afternoon,us,ga,sphere,600
22371,5,2009,afternoon,gb,,circle,240
22371,5,2009,afternoon,us,ut,sphere,300
22371,5,2009,afternoon,us,co,disk,120
22371,5,2009,night,us,nc,light,60
22371,5,2009,night,us,wa,oval,900
22371,5,2009,night,us,la,sphere,300
22371,5,2009,night,us,oh,sphere,120
22371,5,2009,night,us,oh,triangle,20
22371,5,2009,night,us,wv,light,2700
22371,5,2009,night,us,il,light,10
22736,5,2010,night,us,ky,light,4
22736,5,2010,night,us,il,unknown,120
22736,5,2010,night,us,ny,circle,3
22736,5,2010,morning,us,ca,circle,600
22736,5,2010,afternoon,us,fl,cylinder,300
22736,5,2010,night,us,nm,other,1800
22736,5,2010,night,us,il,fireball,300
22736,5,2010,night,us,il,sphere,180
23101,5,2011,night,us,mo,circle,5
23101,5,2011,night,us,fl,light,180
23101,5,2011,afternoon,us,co,oval,180
23101,5,2011,night,us,sc,light,180
23101,5,2011,night,us,fl,flash,2
23101,5,2011,night,us,ma,light,120
23101,5,2011,night,us,mo,circle,60
23467,5,2012,night,ca,on,light,300
23467,5,2012,afternoon,ca,ab,flash,3
23467,5,2012,night,us,nv,light,120
23467,5,2012,night,us,nc,light,140
23467,5,2012,night,us,pa,light,180
23832,5,2013,night,us,in,egg,600
23832,5,2013,morning,us,oh,oval,5
23832,5,2013,morning,us,nv,circle,20
23832,5,2013,morning,us,ny,triangle,4
23832,5,2013,morning,us,wi,fireball,300
23832,5,2013,afternoon,us,fl,other,15
23832,5,2013,night,us,pa,disk,1200
23832,5,2013,night,us,ca,fireball,300
23832,5,2013,night,us,sc,circle,240
